Value,User,Dimension
8.0,GJ05BX2010,18 8642d9d6fffffff
14.0,GJ05BX2695,18 8642d9d6fffffff
13.0,GJ05BX2080,18 8642d9d6fffffff
39.0,GJ05CU5646,18 8642d9d6fffffff
23.0,GJ05BX3906,18 8642d9d6fffffff
11.0,GJ05BX3436,18 8642d9d6fffffff
27.0,GJ05BZ3917,18 8642d9d6fffffff
18.0,GJ05BX3357,18 8642d9d6fffffff
15.0,GJ05CU5813,18 8642d9d6fffffff
22.0,GJ05BX2609,18 8642d9d6fffffff
36.0,GJ05BX2162,18 8642d9d6fffffff
7.0,GJ05BZ0969,18 8642d9d6fffffff
20.0,GJ05BX3439,18 8642d9d6fffffff
11.0,GJ05BX2654,18 8642d9d6fffffff
26.0,GJ05BX2368,18 8642d9d6fffffff
5.0,GJ05BX3025,18 8642d9d6fffffff
8.0,GJ05BX2889,18 8642d9d6fffffff
21.0,GJ05BZ2876,18 8642d9d6fffffff
13.0,GJ05BX2147,18 8642d9d6fffffff
16.0,GJ05BX8978,18 8642d9d6fffffff
37.0,GJ05CU5915,18 8642d9d6fffffff
6.0,GJ05BX2352,18 8642d9d6fffffff
30.0,GJ05BX3421,18 8642d9d6fffffff
35.0,GJ05BZ1763,18 8642d9d6fffffff
39.0,GJ05CU5646,18 8642d9d6fffffff
26.0,GJ05CU5813,18 8642d9d6fffffff
13.0,GJ05BX2413,18 8642d9d6fffffff
37.0,GJ05CU5646,18 8642d9d6fffffff
38.0,GJ05BX0587,18 8642d9d6fffffff
7.0,GJ05BX2413,18 8642d9d6fffffff
17.0,GJ05BX2654,18 8642d9d6fffffff
14.0,GJ05BX2080,18 8642d9d6fffffff
12.0,GJ05BX2075,18 8642d9d6fffffff
19.0,GJ05BX2695,18 8642d9d6fffffff
28.0,GJ05BX0587,18 8642d9d6fffffff
16.0,GJ05BX2609,18 8642d9d6fffffff
22.0,GJ05BX3439,18 8642d9d6fffffff
12.0,GJ05BZ1763,18 8642d9d6fffffff
39.0,GJ05BX3279,18 8642d9d6fffffff
20.0,GJ05BX3522,18 8642d9d6fffffff
33.0,GJ05BX2889,18 8642d9d6fffffff
24.0,GJ05BX3025,18 8642d9d6fffffff
13.0,GJ05BX3366,18 8642d9d6fffffff
19.0,GJ05CU2220,18 8642d9d6fffffff
5.0,GJ05BX2147,18 8642d9d6fffffff
15.0,GJ05BX3887,18 8642d9d6fffffff
39.0,GJ05BX2162,18 8642d9d6fffffff
7.0,GJ05CU5915,18 8642d9d6fffffff
17.0,GJ05BZ0969,18 8642d9d6fffffff
13.0,GJ05BZ2909,18 8642d9d6fffffff
23.0,GJ05BZ2876,18 8642d9d6fffffff
5.0,GJ05BX3421,18 8642d9d6fffffff
16.0,GJ05BZ4447,18 8642d9d6fffffff
20.0,GJ05BX2695,18 8642d9d6fffffff
22.0,GJ05BZ5546,18 8642d9d6fffffff
8.0,GJ05CU5813,18 8642d9d6fffffff
6.0,GJ05BZ0884,18 8642d9d6fffffff
5.0,GJ05BZ3917,18 8642d9d6fffffff
24.0,GJ05BX2609,18 8642d9d6fffffff
37.0,GJ05BX3279,18 8642d9d6fffffff
14.0,GJ05BX2654,18 8642d9d6fffffff
14.0,GJ05BX3366,18 8642d9d6fffffff
18.0,GJ05BX3522,18 8642d9d6fffffff
16.0,GJ05BZ0884,18 8642d9d6fffffff
20.0,GJ05BZ3917,18 8642d9d6fffffff
20.0,GJ05BX3025,18 8642d9d6fffffff
15.0,GJ05BX3436,18 8642d9d6fffffff
19.0,GJ05BX2889,18 8642d9d6fffffff
20.0,GJ05BZ0969,18 8642d9d6fffffff
25.0,GJ05BX3439,18 8642d9d6fffffff
11.0,GJ05BX2147,18 8642d9d6fffffff
14.0,GJ05BX2496,18 8642d9d6fffffff
29.0,GJ05BX2352,18 8642d9d6fffffff
13.0,GJ05BX2368,18 8642d9d6fffffff
10.0,GJ05BX8978,18 8642d9d6fffffff
16.0,GJ05BZ4447,18 8642d9d6fffffff
23.0,GJ05BX3522,18 8642d9d6fffffff
8.0,GJ05BX2075,18 8642d9d6fffffff
11.0,GJ05BX3421,18 8642d9d6fffffff
2.0,GJ05CU5813,18 8642d9d6fffffff
9.0,GJ05BX2695,18 8642d9d6fffffff
19.0,GJ05BX2496,18 8642d9d6fffffff
33.0,GJ05BZ2876,18 8642d9d6fffffff
21.0,GJ05BX2609,18 8642d9d6fffffff
10.0,GJ05BX2654,18 8642d9d6fffffff
34.0,GJ05BX3279,18 8642d9d6fffffff
17.0,GJ05BZ4447,18 8642d9d6fffffff
6.0,GJ05CU5915,18 8642d9d6fffffff
31.0,GJ05BX2352,18 8642d9d6fffffff
14.0,GJ05BX2368,18 8642d9d6fffffff
14.0,GJ05BX3366,18 8642d9d6fffffff
5.0,GJ05CU5813,18 8642d9d6fffffff
10.0,GJ05BX2889,18 8642d9d6fffffff
38.0,GJ05BZ0884,18 8642d9d6fffffff
7.0,GJ05BZ2909,18 8642d9d6fffffff
35.0,GJ05BZ3917,18 8642d9d6fffffff
18.0,GJ05BX8978,18 8642d9d6fffffff
28.0,GJ05CU5915,18 8642d9d6fffffff
6.0,GJ05BX2075,18 8642d9d6fffffff
28.0,GJ05BZ2876,18 8642d9d6fffffff
12.0,GJ05BX2080,18 8642d9d6fffffff
7.0,GJ05BX2695,18 8642d9d6fffffff
27.0,GJ05BX2496,18 8642d9d6fffffff
21.0,GJ05BX2654,18 8642d9d6fffffff
19.0,GJ05BX3279,18 8642d9d6fffffff
19.0,GJ05BX2368,18 8642d9d6fffffff
30.0,GJ05BX2352,18 8642d9d6fffffff
5.0,GJ05BX2889,18 8642d9d6fffffff
16.0,GJ05BX3025,18 8642d9d6fffffff
22.0,GJ05BX3522,18 8642d9d6fffffff
12.0,GJ05CU2220,18 8642d9d6fffffff
24.0,GJ05BX2496,18 8642d9d6fffffff
33.0,GJ05BX2352,18 8642d9d6fffffff
12.0,GJ05BX3439,18 8642d9d6fffffff
12.0,GJ05BX2147,18 8642d9d6fffffff
45.0,GJ05CU5915,18 8642d9d6fffffff
14.0,GJ05BX0587,18 8642d9d6fffffff
3.0,GJ05BZ1763,18 8642d9d6fffffff
15.0,GJ05BZ3917,18 8642d9d6fffffff
17.0,GJ05BZ0884,18 8642d9d6fffffff
28.0,GJ05BZ0969,18 8642d9d6fffffff
17.0,GJ05BZ2909,18 8642d9d6fffffff
7.0,GJ05BX3357,18 8642d9d6fffffff
33.0,GJ05BZ2876,18 8642d9d6fffffff
2.0,GJ05CU5813,18 8642d9d6fffffff
14.0,GJ05BX3279,18 8642d9d6fffffff
33.0,GJ05BZ0969,18 8642d9d6fffffff
11.0,GJ05BX3366,18 8642d9d6fffffff
16.0,GJ05BZ1763,18 8642d9d6fffffff
18.0,GJ05BX3439,18 8642d9d6fffffff
36.0,GJ05BZ3917,18 8642d9d6fffffff
14.0,GJ05BX2147,18 8642d9d6fffffff
7.0,GJ05BX2368,18 8642d9d6fffffff
7.0,GJ05BX2080,18 8642d9d6fffffff
12.0,GJ05BX2075,18 8642d9d6fffffff
10.0,GJ05BX2010,18 8642d9d6fffffff
9.0,GJ05BX3522,18 8642d9d6fffffff
19.0,GJ05BX3025,18 8642d9d6fffffff
19.0,GJ05BX2695,18 8642d9d6fffffff
15.0,GJ05BX3357,18 8642d9d6fffffff
2.0,GJ05CU5813,18 8642d9d6fffffff
29.0,GJ05CU2220,18 8642d9d6fffffff
12.0,GJ05BZ2909,18 8642d9d6fffffff
17.0,GJ05BX2609,18 8642d9d6fffffff
8.0,GJ05BX3279,18 8642d9d6fffffff
10.0,GJ05CU5915,18 8642d9d6fffffff
20.0,GJ05BZ2876,18 8642d9d6fffffff
19.0,GJ05BX3025,18 8642d9d6fffffff
32.0,GJ05BZ0969,18 8642d9d6fffffff
24.0,GJ05CU2220,18 8642d9d6fffffff
19.0,GJ05BX2654,18 8642d9d6fffffff
29.0,GJ05BX0587,18 8642d9d6fffffff
7.0,GJ05BZ2876,18 8642d9d6fffffff
13.0,GJ05BX2413,18 8642d9d6fffffff
9.0,GJ05BX2147,18 8642d9d6fffffff
11.0,GJ05CU5915,18 8642d9d6fffffff
7.0,GJ05BX3421,18 8642d9d6fffffff
26.0,GJ05BZ0884,18 8642d9d6fffffff
21.0,GJ05BZ1763,18 8642d9d6fffffff
8.0,GJ05BZ3917,18 8642d9d6fffffff
11.0,GJ05BZ2909,18 8642d9d6fffffff
25.0,GJ05BX3522,18 8642d9d6fffffff
21.0,GJ05BX2695,18 8642d9d6fffffff
22.0,GJ05BX2609,18 8642d9d6fffffff
4.0,GJ05CU5813,18 8642d9d6fffffff
34.0,GJ05BX2496,18 8642d9d6fffffff
18.0,GJ05BX2654,18 8642d9d6fffffff
9.0,GJ05BX3279,18 8642d9d6fffffff
29.0,GJ05BX2352,18 8642d9d6fffffff
10.0,GJ05BX3436,18 8642d9d6fffffff
27.0,GJ05BX3439,18 8642d9d6fffffff
31.0,GJ05BZ0969,18 8642d9d6fffffff
11.0,GJ05BX2010,18 8642d9d6fffffff
24.0,GJ05BX3421,18 8642d9d6fffffff
32.0,GJ05BX0587,18 8642d9d6fffffff
16.0,GJ05BZ4447,18 8642d9d6fffffff
12.0,GJ05BX2080,18 8642d9d6fffffff
5.0,GJ05CU5813,18 8642d9d6fffffff
11.0,GJ05BZ3917,18 8642d9d6fffffff
9.0,GJ05BZ1763,18 8642d9d6fffffff
13.0,GJ05BX2609,18 8642d9d6fffffff
14.0,GJ05BZ0884,18 8642d9d6fffffff
39.0,GJ05CU2220,18 8642d9d6fffffff
30.0,GJ05BX2496,18 8642d9d6fffffff
10.0,GJ05BX3279,18 8642d9d6fffffff
11.0,GJ05BX2368,18 8642d9d6fffffff
13.0,GJ05BZ4447,18 8642d9d6fffffff
14.0,GJ05BX3366,18 8642d9d6fffffff
8.0,GJ05BZ0884,18 8642d9d6fffffff
21.0,GJ05BX3522,18 8642d9d6fffffff
22.0,GJ05BX3436,18 8642d9d6fffffff
6.0,GJ05BZ5546,18 8642d9d6fffffff
3.0,GJ05BZ0969,18 8642d9d6fffffff
7.0,GJ05BX2889,18 8642d9d6fffffff
35.0,GJ05BX2496,18 8642d9d6fffffff
29.0,GJ05BX3439,18 8642d9d6fffffff
5.0,GJ05BX8978,18 8642d9d6fffffff
12.0,GJ05BX2352,18 8642d9d6fffffff
17.0,GJ05BX2075,18 8642d9d6fffffff
16.0,GJ05BX2080,18 8642d9d6fffffff
35.0,GJ05BX3421,18 8642d9d6fffffff
25.0,GJ05BX2010,18 8642d9d6fffffff
20.0,GJ05BX3522,18 8642d9d6fffffff
22.0,GJ05BX3025,18 8642d9d6fffffff
11.0,GJ05BX2695,18 8642d9d6fffffff
27.0,GJ05BX3436,18 8642d9d6fffffff
10.0,GJ05CU2220,18 8642d9d6fffffff
26.0,GJ05BX3357,18 8642d9d6fffffff
4.0,GJ05CU5813,18 8642d9d6fffffff
12.0,GJ05BZ2876,18 8642d9d6fffffff
9.0,GJ05BX3279,18 8642d9d6fffffff
21.0,GJ05BX2609,18 8642d9d6fffffff
12.0,GJ05BX2413,18 8642d9d6fffffff
17.0,GJ05BX2368,18 8642d9d6fffffff
26.0,GJ05BX3025,18 8642d9d6fffffff
11.0,GJ05BZ2876,18 8642d9d6fffffff
14.0,GJ05BX2889,18 8642d9d6fffffff
9.0,GJ05BZ4447,18 8642d9d6fffffff
15.0,GJ05CU2220,18 8642d9d6fffffff
28.0,GJ05BX2496,18 8642d9d6fffffff
20.0,GJ05BX3439,18 8642d9d6fffffff
8.0,GJ05BZ2909,18 8642d9d6fffffff
13.0,GJ05BZ1763,18 8642d9d6fffffff
25.0,GJ05BZ0884,18 8642d9d6fffffff
28.0,GJ05BX0587,18 8642d9d6fffffff
32.0,GJ05BZ0969,18 8642d9d6fffffff
9.0,GJ05BX8978,18 8642d9d6fffffff
17.0,GJ05BX2075,18 8642d9d6fffffff
33.0,GJ05BX3436,18 8642d9d6fffffff
11.0,GJ05CU1366,18 8642d9d6fffffff
6.0,GJ05CU5813,18 8642d9d6fffffff
14.0,GJ05BX2609,18 8642d9d6fffffff
31.0,GJ05BX3357,18 8642d9d6fffffff
16.0,GJ05BX3279,18 8642d9d6fffffff
10.0,GJ05BX3366,18 8642d9d6fffffff
19.0,GJ05BX3025,18 8642d9d6fffffff
6.0,GJ05BZ1763,18 8642d9d6fffffff
7.0,GJ05BX2889,18 8642d9d6fffffff
7.0,GJ05BX2147,18 8642d9d6fffffff
7.0,GJ05BZ4447,18 8642d9d6fffffff
39.0,GJ05BX3421,18 8642d9d6fffffff
43.0,GJ05BZ0884,18 8642d9d6fffffff
28.0,GJ05BX2010,18 8642d9d6fffffff
24.0,GJ05BX3193,18 8642d9d6fffffff
40.0,GJ05BX3522,18 8642d9d6fffffff
18.0,GJ05BZ0367,18 8642d9d6fffffff
11.0,GJ05BZ3917,18 8642d9d6fffffff
19.0,GJ05BX2368,18 8642d9d6fffffff
18.0,GJ05BZ2909,18 8642d9d6fffffff
34.0,GJ05BZ0969,18 8642d9d6fffffff
29.0,GJ05BX2080,18 8642d9d6fffffff
27.0,GJ05CU1366,18 8642d9d6fffffff
17.0,GJ05BX0587,18 8642d9d6fffffff
27.0,GJ05CU2220,18 8642d9d6fffffff
9.0,GJ05BZ2876,18 8642d9d6fffffff
13.0,GJ05BX2609,18 8642d9d6fffffff
4.0,GJ05CU5813,18 8642d9d6fffffff
30.0,GJ05BX3357,18 8642d9d6fffffff
27.0,GJ05BX3279,18 8642d9d6fffffff
19.0,GJ05BX2352,18 8642d9d6fffffff
14.0,GJ05BX3025,18 8642d9d6fffffff
29.0,GJ05BZ0969,18 8642d9d6fffffff
19.0,GJ05BX3366,18 8642d9d6fffffff
26.0,GJ05BX2889,18 8642d9d6fffffff
7.0,GJ05CU5813,18 8642d9d6fffffff
12.0,GJ05BX2147,18 8642d9d6fffffff
14.0,GJ05BZ0367,18 8642d9d6fffffff
14.0,GJ05BX8978,18 8642d9d6fffffff
19.0,GJ05BZ0969,18 8642d9d6fffffff
17.0,GJ05BX2413,18 8642d9d6fffffff
35.0,GJ05BX3421,18 8642d9d6fffffff
18.0,GJ05BX3025,18 8642d9d6fffffff
15.0,GJ05BX2075,18 8642d9d6fffffff
21.0,GJ05BX3193,18 8642d9d6fffffff
44.0,GJ05BX3522,18 8642d9d6fffffff
21.0,GJ05BX2080,18 8642d9d6fffffff
12.0,GJ05BX2368,18 8642d9d6fffffff
10.0,GJ05BX3436,18 8642d9d6fffffff
27.0,GJ05BX2695,18 8642d9d6fffffff
29.0,GJ05CU1366,18 8642d9d6fffffff
18.0,GJ05BX2010,18 8642d9d6fffffff
18.0,GJ05CU2220,18 8642d9d6fffffff
22.0,GJ05BZ1763,18 8642d9d6fffffff
28.0,GJ05BX3357,18 8642d9d6fffffff
11.0,GJ05BZ2909,18 8642d9d6fffffff
10.0,GJ05BZ0884,18 8642d9d6fffffff
16.0,GJ05BX3279,18 8642d9d6fffffff
16.0,GJ05BX2654,18 8642d9d6fffffff
5.0,GJ05BX3439,18 8642d9d6fffffff
29.0,GJ05BZ2876,18 8642d9d6fffffff
16.0,GJ05BZ4447,18 8642d9d6fffffff
40.0,GJ05BX2382,18 8642d9d6fffffff
17.0,GJ05BX3436,18 8642d9d6fffffff
18.0,GJ05BX3366,18 8642d9d6fffffff
21.0,GJ05BZ1763,18 8642d9d6fffffff
11.0,GJ05BZ0367,18 8642d9d6fffffff
22.0,GJ05BX2889,18 8642d9d6fffffff
6.0,GJ05BX3439,18 8642d9d6fffffff
34.0,GJ05BZ2876,18 8642d9d6fffffff
16.0,GJ05BZ4447,18 8642d9d6fffffff
24.0,GJ05BZ0884,18 8642d9d6fffffff
39.0,GJ05BX3522,18 8642d9d6fffffff
7.0,GJ05BZ3917,18 8642d9d6fffffff
41.0,GJ05CU1366,18 8642d9d6fffffff
35.0,GJ05BX3357,18 8642d9d6fffffff
10.0,GJ05BX2609,18 8642d9d6fffffff
5.0,GJ05BX1196,18 8642d9d6fffffff
26.0,GJ05BX2352,18 8642d9d6fffffff
11.0,GJ05BX3366,18 8642d9d6fffffff
17.0,GJ05BX3193,18 8642d9d6fffffff
36.0,GJ05BX2382,18 8642d9d6fffffff
13.0,GJ05BX3495,18 8642d9d6fffffff
25.0,GJ05BX2147,18 8642d9d6fffffff
20.0,GJ05BX2889,18 8642d9d6fffffff
23.0,GJ05BX3436,18 8642d9d6fffffff
19.0,GJ05BX2654,18 8642d9d6fffffff
22.0,GJ05BX2413,18 8642d9d6fffffff
18.0,GJ05BX3439,18 8642d9d6fffffff
17.0,GJ05BX8978,18 8642d9d6fffffff
35.0,GJ05BZ2876,18 8642d9d6fffffff
19.0,GJ05BX3193,18 8642d9d6fffffff
21.0,GJ05BX2010,18 8642d9d6fffffff
5.0,GJ05BX2075,18 8642d9d6fffffff
35.0,GJ05CU1366,18 8642d9d6fffffff
13.0,GJ05BZ3794,18 8642d9d6fffffff
16.0,GJ05BZ4447,18 8642d9d6fffffff
29.0,GJ05BX3357,18 8642d9d6fffffff
21.0,GJ05BX3436,18 8642d9d6fffffff
16.0,GJ05BZ1763,18 8642d9d6fffffff
15.0,GJ05BX3262,18 8642d9d6fffffff
29.0,GJ05CU2220,18 8642d9d6fffffff
10.0,GJ05BZ0367,18 8642d9d6fffffff
11.0,GJ05BX2695,18 8642d9d6fffffff
7.0,GJ05BZ3917,18 8642d9d6fffffff
6.0,GJ05BX1196,18 8642d9d6fffffff
13.0,GJ05BX2654,18 8642d9d6fffffff
15.0,GJ05BZ3794,18 8642d9d6fffffff
40.0,GJ05BX2382,18 8642d9d6fffffff
22.0,GJ05BZ1763,18 8642d9d6fffffff
22.0,GJ05BX3366,18 8642d9d6fffffff
11.0,GJ05BZ3917,18 8642d9d6fffffff
13.0,GJ05BZ0969,18 8642d9d6fffffff
15.0,GJ05BX2889,18 8642d9d6fffffff
16.0,GJ05BZ5546,18 8642d9d6fffffff
7.0,GJ05BX2147,18 8642d9d6fffffff
25.0,GJ05BX2496,18 8642d9d6fffffff
30.0,GJ05BX3439,18 8642d9d6fffffff
29.0,GJ05BX8978,18 8642d9d6fffffff
9.0,GJ05BX2352,18 8642d9d6fffffff
6.0,GJ05BX2075,18 8642d9d6fffffff
11.0,GJ05BX3025,18 8642d9d6fffffff
7.0,GJ05BX2080,18 8642d9d6fffffff
30.0,GJ05BX2010,18 8642d9d6fffffff
13.0,GJ05BX2695,18 8642d9d6fffffff
21.0,GJ05CU2220,18 8642d9d6fffffff
19.0,GJ05BX3357,18 8642d9d6fffffff
12.0,GJ05BX2609,18 8642d9d6fffffff
8.0,GJ05BX3262,18 8642d9d6fffffff
29.0,GJ05BX2496,18 8642d9d6fffffff
35.0,GJ05BX3439,18 8642d9d6fffffff
17.0,GJ05BZ4447,18 8642d9d6fffffff
8.0,GJ05BZ3794,18 8642d9d6fffffff
16.0,GJ05BX3279,18 8642d9d6fffffff
7.0,GJ05BX2413,18 8642d9d6fffffff
8.0,GJ05BX1196,18 8642d9d6fffffff
40.0,GJ05BX2382,18 8642d9d6fffffff
21.0,GJ05BX3025,18 8642d9d6fffffff
20.0,GJ05BX3366,18 8642d9d6fffffff
24.0,GJ05CU1366,18 8642d9d6fffffff
16.0,GJ05BX1580,18 8642d9d6fffffff
9.0,GJ05BX3436,18 8642d9d6fffffff
17.0,GJ05BZ4447,18 8642d9d6fffffff
33.0,GJ05CU2220,18 8642d9d6fffffff
22.0,GJ05BX2889,18 8642d9d6fffffff
9.0,GJ05BZ3794,18 8642d9d6fffffff
34.0,GJ05BX3439,18 8642d9d6fffffff
31.0,GJ05BX2496,18 8642d9d6fffffff
20.0,GJ05BX8978,18 8642d9d6fffffff
2.0,GJ05BZ1763,18 8642d9d6fffffff
13.0,GJ05BZ0367,18 8642d9d6fffffff
21.0,GJ05BZ0884,18 8642d9d6fffffff
10.0,GJ05BX2147,18 8642d9d6fffffff
7.0,GJ05BZ2909,18 8642d9d6fffffff
10.0,GJ05BZ3917,18 8642d9d6fffffff
24.0,GJ05BX2352,18 8642d9d6fffffff
25.0,GJ05BX0587,18 8642d9d6fffffff
25.0,GJ05BX2075,18 8642d9d6fffffff
10.0,GJ05BX2010,18 8642d9d6fffffff
6.0,GJ05BX2080,18 8642d9d6fffffff
9.0,GJ05BZ2876,18 8642d9d6fffffff
22.0,GJ05BX3025,18 8642d9d6fffffff
13.0,GJ05CU1366,18 8642d9d6fffffff
11.0,GJ05BX2695,18 8642d9d6fffffff
8.0,GJ05BX3262,18 8642d9d6fffffff
13.0,GJ05BZ1763,18 8642d9d6fffffff
13.0,GJ05BZ2909,18 8642d9d6fffffff
27.0,GJ05BX2352,18 8642d9d6fffffff
12.0,GJ05BZ0969,18 8642d9d6fffffff
7.0,GJ05BX2609,18 8642d9d6fffffff
8.0,GJ05BX1196,18 8642d9d6fffffff
9.0,GJ05BX3279,18 8642d9d6fffffff
3.0,GJ05BZ2876,18 8642d9d6fffffff
10.0,GJ05BZ4447,18 8642d9d6fffffff
19.0,GJ05BX3366,18 8642d9d6fffffff
12.0,GJ05BZ0367,18 8642d9d6fffffff
23.0,GJ05BZ1763,18 8642d9d6fffffff
32.0,GJ05BZ0884,18 8642d9d6fffffff
45.0,GJ05CU2220,18 8642d9d6fffffff
24.0,GJ05BX2352,18 8642d9d6fffffff
9.0,GJ05BX2147,18 8642d9d6fffffff
37.0,GJ05BX3439,18 8642d9d6fffffff
16.0,GJ05BX8978,18 8642d9d6fffffff
23.0,GJ05BZ2909,18 8642d9d6fffffff
33.0,GJ05BX3025,18 8642d9d6fffffff
6.0,GJ05BZ3917,18 8642d9d6fffffff
36.0,GJ05BZ0884,18 8642d9d6fffffff
31.0,GJ05BZ0969,18 8642d9d6fffffff
12.0,GJ05BX3436,18 8642d9d6fffffff
15.0,GJ05BX2695,18 8642d9d6fffffff
18.0,GJ05BZ2876,18 8642d9d6fffffff
15.0,GJ05BZ4447,18 8642d9d6fffffff
8.0,GJ05BZ3794,18 8642d9d6fffffff
31.0,GJ05BX0587,18 8642d9d6fffffff
30.0,GJ05BX2496,18 8642d9d6fffffff
35.0,GJ05BX3159,18 8642d9d6fffffff
17.0,GJ05BX8978,18 8642d9d6fffffff
16.0,GJ05BX3193,18 8642d9d6fffffff
24.0,GJ05BX2075,18 8642d9d6fffffff
9.0,GJ05BX2080,18 8642d9d6fffffff
15.0,GJ05BX3262,18 8642d9d6fffffff
6.0,GJ05BX2609,18 8642d9d6fffffff
12.0,GJ05BX1196,18 8642d9d6fffffff
12.0,GJ05BX3439,18 8642d9d6fffffff
23.0,GJ05BX3279,18 8642d9d6fffffff
5.0,GJ05BZ3794,18 8642d9d6fffffff
12.0,GJ05BX2889,18 8642d9d6fffffff
28.0,GJ05BX3495,18 8642d9d6fffffff
7.0,GJ05BX3366,18 8642d9d6fffffff
37.0,GJ05BZ2909,18 8642d9d6fffffff
38.0,GJ05CU2220,18 8642d9d6fffffff
13.0,GJ05BX1580,18 8642d9d6fffffff
30.0,GJ05BZ0969,18 8642d9d6fffffff
28.0,GJ05BX2413,18 8642d9d6fffffff
19.0,GJ05BZ2876,18 8642d9d6fffffff
32.0,GJ05BX8978,18 8642d9d6fffffff
39.0,GJ05BZ2909,18 8642d9d6fffffff
10.0,GJ05BZ0367,18 8642d9d6fffffff
13.0,GJ05BZ0884,18 8642d9d6fffffff
12.0,GJ05BZ3917,18 8642d9d6fffffff
11.0,GJ05BX2695,18 8642d9d6fffffff
9.0,GJ05BX3357,18 8642d9d6fffffff
6.0,GJ05BZ3794,18 8642d9d6fffffff
7.0,GJ05BX1196,18 8642d9d6fffffff
1.0,GJ05BZ0884,18 8642d9d6fffffff
17.0,GJ05BX3279,18 8642d9d6fffffff
9.0,GJ05BX3366,18 8642d9d6fffffff
30.0,GJ05BZ2876,18 8642d9d6fffffff
14.0,GJ05BX2654,18 8642d9d6fffffff
17.0,GJ05BZ6016,18 8642d9d6fffffff
10.0,GJ05BX0587,18 8642d9d6fffffff
37.0,GJ05BX2413,18 8642d9d6fffffff
12.0,GJ05BZ5546,18 8642d9d6fffffff
12.0,GJ05BX2654,18 8642d9d6fffffff
5.0,GJ05BX8978,18 8642d9d6fffffff
15.0,GJ05BX2010,18 8642d9d6fffffff
9.0,GJ05BX2080,18 8642d9d6fffffff
25.0,GJ05BX2075,18 8642d9d6fffffff
15.0,GJ05BX3357,18 8642d9d6fffffff
10.0,GJ05BX3262,18 8642d9d6fffffff
16.0,GJ05BX2609,18 8642d9d6fffffff
11.0,GJ05BX2413,18 8642d9d6fffffff
11.0,GJ05BX3279,18 8642d9d6fffffff
31.0,GJ05BZ2909,18 8642d9d6fffffff
11.0,GJ05BZ0367,18 8642d9d6fffffff
28.0,GJ05BX3522,18 8642d9d6fffffff
25.0,GJ05BX3025,18 8642d9d6fffffff
25.0,GJ05BX2496,18 8642d9d6fffffff
12.0,GJ05BX3495,18 8642d9d6fffffff
21.0,GJ05CU2220,18 8642d9d6fffffff
18.0,GJ05BX2889,18 8642d9d6fffffff
2.0,GJ05BZ3794,18 8642d9d6fffffff
17.0,GJ05BZ4447,18 8642d9d6fffffff
10.0,GJ05BX1580,18 8642d9d6fffffff
8.0,GJ05BZ3917,18 8642d9d6fffffff
23.0,GJ05BZ1763,18 8642d9d6fffffff
25.0,GJ05BX3421,18 8642d9d6fffffff
24.0,GJ05BZ0969,18 8642d9d6fffffff
25.0,GJ05BZ2876,18 8642d9d6fffffff
15.0,GJ05CU1366,18 8642d9d6fffffff
12.0,GJ05BX2695,18 8642d9d6fffffff
20.0,GJ05BX2609,18 8642d9d6fffffff
11.0,GJ05BZ0367,18 8642d9d6fffffff
13.0,GJ05BX3262,18 8642d9d6fffffff
8.0,GJ05BX1196,18 8642d9d6fffffff
16.0,GJ05BX0587,18 8642d9d6fffffff
18.0,GJ05BZ4447,18 8642d9d6fffffff
28.0,GJ05BX2889,18 8642d9d6fffffff
23.0,GJ05BX2496,18 8642d9d6fffffff
14.0,GJ05BX1580,18 8642d9d6fffffff
16.0,GJ05BX3439,18 8642d9d6fffffff
15.0,GJ05BX2413,18 8642d9d6fffffff
19.0,GJ05BX8978,18 8642d9d6fffffff
34.0,GJ05BZ2876,18 8642d9d6fffffff
17.0,GJ05BX2352,18 8642d9d6fffffff
32.0,GJ05BX2147,18 8642d9d6fffffff
32.0,GJ05BX3421,18 8642d9d6fffffff
33.0,GJ05BX3025,18 8642d9d6fffffff
14.0,GJ05BX2080,18 8642d9d6fffffff
6.0,GJ05BZ3917,18 8642d9d6fffffff
32.0,GJ05BX2075,18 8642d9d6fffffff
11.0,GJ05BZ1763,18 8642d9d6fffffff
36.0,GJ05BX3522,18 8642d9d6fffffff
38.0,GJ05CU1366,18 8642d9d6fffffff
20.0,GJ05BX2695,18 8642d9d6fffffff
31.0,GJ05BZ0969,18 8642d9d6fffffff
10.0,GJ05BX3262,18 8642d9d6fffffff
49.0,GJ05CU2220,18 8642d9d6fffffff
10.0,GJ05BX1196,18 8642d9d6fffffff
17.0,GJ05BX2609,18 8642d9d6fffffff
17.0,GJ05BX3279,18 8642d9d6fffffff
33.0,GJ05BX3522,18 8642d9d6fffffff
41.0,GJ05BZ0969,18 8642d9d6fffffff
10.0,GJ05BX3366,18 8642d9d6fffffff
47.0,GJ05CU1366,18 8642d9d6fffffff
14.0,GJ05BX1580,18 8642d9d6fffffff
50.0,GJ05CU2220,18 8642d9d6fffffff
20.0,GJ05BX2889,18 8642d9d6fffffff
20.0,GJ05BZ0367,18 8642d9d6fffffff
40.0,GJ05BX2147,18 8642d9d6fffffff
12.0,GJ05BX2139,18 8642d9d6fffffff
28.0,GJ05BX0587,18 8642d9d6fffffff
23.0,GJ05BX2352,18 8642d9d6fffffff
